productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extDescription,extCost,extTypeLine,extCardCategory,extCardType,extCardSubtype,extThreshold,extElement,extPowerRating,extLife,extFlavorText,extDefensePower
585523,Tournament Grounds (Foil),Tournament Grounds Foil,https://tcgplayer-cdn.tcgplayer.com/product/585523_200w.jpg,77,23588,https://cpt.tcgcsv.com/tdJ6,2024-10-08T15:20:37.833,1,3.5,5.38,25.95,7.68,,Foil,Exceptional,"Anyone may cast Knights, Sirs, or Dames to this site and may do so for no threshold.",,An Exceptional Site to settle the score,Site,Site,,,,,,,
585524,Town,Town,https://tcgplayer-cdn.tcgplayer.com/product/585524_200w.jpg,77,23588,https://cpt.tcgcsv.com/vdJ6,2024-10-04T19:01:04.123,1,0.08,0.2,1.0,0.12,,Normal,Exceptional,Exceptional minions cost (1) less to cast to this site.,,A Site bursting with Exceptional talent,Site,Site,,,,,,,
585525,Town (Foil),Town Foil,https://tcgplayer-cdn.tcgplayer.com/product/585525_200w.jpg,77,23588,https://cpt.tcgcsv.com/wdJ6,2024-10-04T19:01:04.28,1,0.91,3.62,35.0,1.39,,Foil,Exceptional,Exceptional minions cost (1) less to cast to this site.,,A Site bursting with Exceptional talent,Site,Site,,,,,,,
585526,Treetop Hideout,Treetop Hideout,https://tcgplayer-cdn.tcgplayer.com/product/585526_200w.jpg,77,23588,https://cpt.tcgcsv.com/xdJ6,2024-10-04T19:01:04.75,1,0.05,0.15,1.7,0.1,,Normal,Ordinary,Genesis -> You may give Stealth to a nearby allied minion.,,An Ordinary Site to stay unseen,Site,Site,,A,Air,,,,
585527,Treetop Hideout (Foil),Treetop Hideout Foil,https://tcgplayer-cdn.tcgplayer.com/product/585527_200w.jpg,77,23588,https://cpt.tcgcsv.com/zdJ6,2024-10-04T19:01:05,1,1.25,2.15,23.14,1.91,,Foil,Ordinary,Genesis -> You may give Stealth to a nearby allied minion.,,An Ordinary Site to stay unseen,Site,Site,,A,Air,,,,
585528,Troll Bridge,Troll Bridge,https://tcgplayer-cdn.tcgplayer.com/product/585528_200w.jpg,77,23588,https://cpt.tcgcsv.com/BdJ6,2024-10-04T19:01:05.313,1,0.09,0.23,1.0,0.15,,Normal,Exceptional,"The first time a lone enemy enters here each turn, strike it unless they discard a card.",,An Exceptional Site to traipse atop,Site,Site,,W,Water,3,,,3
585529,Troll Bridge (Foil),Troll Bridge Foil,https://tcgplayer-cdn.tcgplayer.com/product/585529_200w.jpg,77,23588,https://cpt.tcgcsv.com/CdJ6,2024-10-04T19:01:05.55,1,2.25,5.5,24.0,2.39,,Foil,Exceptional,"The first time a lone enemy enters here each turn, strike it unless they discard a card.",,An Exceptional Site to traipse atop,Site,Site,,W,Water,3,,,3
585530,Unseelie Court,Unseelie Court,https://tcgplayer-cdn.tcgplayer.com/product/585530_200w.jpg,77,23588,https://cpt.tcgcsv.com/DdJ6,2024-10-04T19:01:05.81,1,0.15,0.34,3.99,0.29,,Normal,Elite,"At the start of your turn, players discard a spell for each Faerie in the realm.",6,A malevolent forum of the Faerie Elite,Spell,Minion,Faerie,AA,Air,5,,"From far and thence we give no thanks, only offense.",5
585531,Unseelie Court (Foil),Unseelie Court Foil,https://tcgplayer-cdn.tcgplayer.com/product/585531_200w.jpg,77,23588,https://cpt.tcgcsv.com/FdJ6,2024-10-04T19:01:05.99,1,7.08,10.26,56.75,9.33,,Foil,Elite,"At the start of your turn, players discard a spell for each Faerie in the realm.",6,A malevolent forum of the Faerie Elite,Spell,Minion,Faerie,AA,Air,5,,"From far and thence we give no thanks, only offense.",5
585532,Valley of Delight,Valley of Delight,https://tcgplayer-cdn.tcgplayer.com/product/585532_200w.jpg,77,23588,https://cpt.tcgcsv.com/GdJ6,2024-10-04T19:01:06.177,1,4.0,5.45,9.74,4.59,,Normal,Elite,"Genesis -> Choose one: (A), (E), (F), (W). This site provides that permanently.",,An Elite Site for the footloose and fancy-free,Site,Site,,,,,,,
585533,Valley of Delight (Foil),Valley of Delight Foil,https://tcgplayer-cdn.tcgplayer.com/product/585533_200w.jpg,77,23588,https://cpt.tcgcsv.com/HdJ6,2024-10-04T19:01:06.397,1,39.65,51.85,100.0,51.82,,Foil,Elite,"Genesis -> Choose one: (A), (E), (F), (W). This site provides that permanently.",,An Elite Site for the footloose and fancy-free,Site,Site,,,,,,,
585534,Valor,Valor,https://tcgplayer-cdn.tcgplayer.com/product/585534_200w.jpg,77,23588,https://cpt.tcgcsv.com/JdJ6,2024-10-04T19:01:06.567,1,0.27,0.5,2.86,0.36,,Normal,Elite,May be cast when an ally defends a site or another unit. The ally gains +4 power this turn.,0,Elite Magic of fearless defense,Spell,Magic,,EE,Earth,,,,
585535,Valor (Foil),Valor Foil,https://tcgplayer-cdn.tcgplayer.com/product/585535_200w.jpg,77,23588,https://cpt.tcgcsv.com/KdJ6,2024-10-04T19:01:06.753,1,5.82,7.59,22.6,7.35,,Foil,Elite,May be cast when an ally defends a site or another unit. The ally gains +4 power this turn.,0,Elite Magic of fearless defense,Spell,Magic,,EE,Earth,,,,
585536,Vanishment,Vanishment,https://tcgplayer-cdn.tcgplayer.com/product/585536_200w.jpg,77,23588,https://cpt.tcgcsv.com/LdJ6,2024-10-10T13:53:41.153,1,0.09,0.2,1.0,0.14,,Normal,Exceptional,Give all allied minions Stealth. Draw a spell.,3,Exceptional Magic leaves no trace,Spell,Magic,,AA,Air,,,"""He is the marvellest knight that is now living, for he destroyeth many good knights, for he goeth invisible."" — Malory, le Morte D'Arthur",
585537,Vanishment (Foil),Vanishment Foil,https://tcgplayer-cdn.tcgplayer.com/product/585537_200w.jpg,77,23588,https://cpt.tcgcsv.com/MdJ6,2024-10-10T13:53:54.367,1,1.25,2.0,14.0,1.84,,Foil,Exceptional,Give all allied minions Stealth. Draw a spell.,3,Exceptional Magic leaves no trace,Spell,Magic,,AA,Air,,,"""He is the marvellest knight that is now living, for he destroyeth many good knights, for he goeth invisible."" — Malory, le Morte D'Arthur",
585538,Varmint Warrens,Varmint Warrens,https://tcgplayer-cdn.tcgplayer.com/product/585538_200w.jpg,77,23588,https://cpt.tcgcsv.com/NdJ6,2024-10-04T19:01:07.557,1,0.25,0.55,3.99,0.5,,Normal,Elite,Beasts here can't be targeted by enemies.,,An Elite Site of subterranean safety,Site,Site,,E,Earth,,,,
585539,Varmint Warrens (Foil),Varmint Warrens Foil,https://tcgplayer-cdn.tcgplayer.com/product/585539_200w.jpg,77,23588,https://cpt.tcgcsv.com/PdJ6,2024-10-04T19:01:08.133,1,5.1,5.85,40.0,5.37,,Foil,Elite,Beasts here can't be targeted by enemies.,,An Elite Site of subterranean safety,Site,Site,,E,Earth,,,,
585540,Vengeful Heir,Vengeful Heir,https://tcgplayer-cdn.tcgplayer.com/product/585540_200w.jpg,77,23588,https://cpt.tcgcsv.com/QdJ6,2024-10-04T19:01:08.397,1,0.15,0.35,3.35,0.27,,Normal,Elite,"As an additional cost to cast this, you may banish a dead Knight, Sir, or Dame. If you do, Vengeful Heir is summoned as a copy of that minion.",3,An Elite Mortal out for blood,Spell,Minion,Mortal,FF,Fire,1,,,1
585541,Vengeful Heir (Foil),Vengeful Heir Foil,https://tcgplayer-cdn.tcgplayer.com/product/585541_200w.jpg,77,23588,https://cpt.tcgcsv.com/RdJ6,2024-10-04T19:01:08.853,1,2.1,4.98,98.99,2.78,,Foil,Elite,"As an additional cost to cast this, you may banish a dead Knight, Sir, or Dame. If you do, Vengeful Heir is summoned as a copy of that minion.",3,An Elite Mortal out for blood,Spell,Minion,Mortal,FF,Fire,1,,,1
585542,Verdant Knight,Verdant Knight,https://tcgplayer-cdn.tcgplayer.com/product/585542_200w.jpg,77,23588,https://cpt.tcgcsv.com/SdJ6,2024-10-04T19:01:09.153,1,0.09,0.18,1.0,0.12,,Normal,Exceptional,Lance,3,An Exceptional Mortal swears an honest vow,Spell,Minion,Mortal,EW,Earth;Water,3,,"Clad in nature‚Äôs splendor, the knight journeyed onwards with the might and grace of chivalric conviction.",2
585543,Verdant Knight (Foil),Verdant Knight Foil,https://tcgplayer-cdn.tcgplayer.com/product/585543_200w.jpg,77,23588,https://cpt.tcgcsv.com/TdJ6,2024-10-04T19:01:09.36,1,0.32,2.07,18.0,1.53,,Foil,Exceptional,Lance,3,An Exceptional Mortal swears an honest vow,Spell,Minion,Mortal,EW,Earth;Water,3,,"Clad in nature‚Äôs splendor, the knight journeyed onwards with the might and grace of chivalric conviction.",2
585544,Vikings,Vikings,https://tcgplayer-cdn.tcgplayer.com/product/585544_200w.jpg,77,23588,https://cpt.tcgcsv.com/VdJ6,2024-10-10T13:54:41.9,1,0.07,0.15,0.79,0.09,,Normal,Ordinary,Tap -> Deal 2 damage to each unit at target adjacent location.,5,Ordinary Mortals appear to sack and burn,Spell,Minion,Mortal,FF,Fire,4,,"""Pagans have desecrated God's sanctuary, shed the blood of saints around the altar, laid waste the house of our hope and trampled the bodies of saints like dung in the streets"".— Alcuin, 793AD",4
585545,Vikings (Foil),Vikings Foil,https://tcgplayer-cdn.tcgplayer.com/product/585545_200w.jpg,77,23588,https://cpt.tcgcsv.com/WdJ6,2024-10-10T13:54:51.777,1,0.6,1.5,13.67,0.78,,Foil,Ordinary,Tap -> Deal 2 damage to each unit at target adjacent location.,5,Ordinary Mortals appear to sack and burn,Spell,Minion,Mortal,FF,Fire,4,,"""Pagans have desecrated God's sanctuary, shed the blood of saints around the altar, laid waste the house of our hope and trampled the bodies of saints like dung in the streets"".— Alcuin, 793AD",4
585546,Vivien the Enchantress,Vivien the Enchantress,https://tcgplayer-cdn.tcgplayer.com/product/585546_200w.jpg,77,23588,https://cpt.tcgcsv.com/XdJ6,2024-10-04T19:01:10.413,1,8.72,13.56,24.5,9.52,,Normal,Unique,"Vivien has the printed abilities of all Avatars and Spellcasters in the realm, wherever she is.",5,A Unique Mortal surpasses her mentors,Spell,Minion,Mortal,EEE,Earth,1,,,1
585547,Vivien the Enchantress (Foil),Vivien the Enchantress Foil,https://tcgplayer-cdn.tcgplayer.com/product/585547_200w.jpg,77,23588,https://cpt.tcgcsv.com/ZdJ6,2024-10-04T19:01:10.68,1,85.0,93.49,149.99,100.79,,Foil,Unique,"Vivien has the printed abilities of all Avatars and Spellcasters in the realm, wherever she is.",5,A Unique Mortal surpasses her mentors,Spell,Minion,Mortal,EEE,Earth,1,,,1
585548,Wall of Brambles,Wall of Brambles,https://tcgplayer-cdn.tcgplayer.com/product/585548_200w.jpg,77,23588,https://cpt.tcgcsv.com/-dJ6,2024-10-04T19:01:10.87,1,0.05,0.15,0.79,0.09,,Normal,Ordinary,"Conjure atop the border of an allied site.<br>
<br>
Whenever an enemy traverses this wall <br>
on the ground, it takes 2 damage.",2,An Ordinary Aura and barbed barricade,Spell,Aura,,E,Earth,,,,
585549,Wall of Brambles (Foil),Wall of Brambles Foil,https://tcgplayer-cdn.tcgplayer.com/product/585549_200w.jpg,77,23588,https://cpt.tcgcsv.com/_dJ6,2024-10-04T19:01:11.28,1,0.77,0.98,10.0,0.89,,Foil,Ordinary,"Conjure atop the border of an allied site.<br>
<br>
Whenever an enemy traverses this wall <br>
on the ground, it takes 2 damage.",2,An Ordinary Aura and barbed barricade,Spell,Aura,,E,Earth,,,,
585550,War Horse,War Horse,https://tcgplayer-cdn.tcgplayer.com/product/585550_200w.jpg,77,23588,https://cpt.tcgcsv.com/0fJ6,2024-10-10T13:55:11.33,1,0.08,0.2,1.0,0.16,,Normal,Exceptional,"Charge, May carry an ally.",2,An Exceptional thoroughbred Beast,Spell,Minion,Beast,F,Fire,2,,"""Bretherne, ye ought to be ashamed to falle so off your horsis! What is a knyght but whan he is on horsebacke?""",2
585551,War Horse (Foil),War Horse Foil,https://tcgplayer-cdn.tcgplayer.com/product/585551_200w.jpg,77,23588,https://cpt.tcgcsv.com/2fJ6,2024-10-10T13:55:18.94,1,2.5,4.98,6.84,3.17,,Foil,Exceptional,"Charge, May carry an ally.",2,An Exceptional thoroughbred Beast,Spell,Minion,Beast,F,Fire,2,,"""Bretherne, ye ought to be ashamed to falle so off your horsis! What is a knyght but whan he is on horsebacke?""",2
585552,Wedding Hall,Wedding Hall,https://tcgplayer-cdn.tcgplayer.com/product/585552_200w.jpg,77,23588,https://cpt.tcgcsv.com/3fJ6,2024-10-04T19:01:11.927,1,0.1,0.3,3.99,0.22,,Normal,Elite,"Provides no mana, but if Arthur and Guinevere start your turn here, you win.",,An Elite Site of joyful union and eternal vows,Site,Site,,AEFW,Air;Earth;Fire;Water,,,,
585553,Wedding Hall (Foil),Wedding Hall Foil,https://tcgplayer-cdn.tcgplayer.com/product/585553_200w.jpg,77,23588,https://cpt.tcgcsv.com/5fJ6,2024-10-04T19:01:12.16,1,5.0,9.88,85.9,6.99,,Foil,Elite,"Provides no mana, but if Arthur and Guinevere start your turn here, you win.",,An Elite Site of joyful union and eternal vows,Site,Site,,AEFW,Air;Earth;Fire;Water,,,,
585554,Weightless Squire,Weightless Squire,https://tcgplayer-cdn.tcgplayer.com/product/585554_200w.jpg,77,23588,https://cpt.tcgcsv.com/6fJ6,2024-10-04T19:01:12.32,1,0.04,0.15,0.79,0.06,,Normal,Ordinary,"Airborne, Lance",3,An Ordinary Mortal carried by Faerie optimism,Spell,Minion,Mortal;Faerie,A,Air,1,,,1
585555,Weightless Squire (Foil),Weightless Squire Foil,https://tcgplayer-cdn.tcgplayer.com/product/585555_200w.jpg,77,23588,https://cpt.tcgcsv.com/7fJ6,2024-10-04T19:01:12.51,1,0.98,1.2,10.0,1.17,,Foil,Ordinary,"Airborne, Lance",3,An Ordinary Mortal carried by Faerie optimism,Spell,Minion,Mortal;Faerie,A,Air,1,,,1
585556,Whirlwind,Whirlwind,https://tcgplayer-cdn.tcgplayer.com/product/585556_200w.jpg,77,23588,https://cpt.tcgcsv.com/8fJ6,2024-10-04T19:01:12.683,1,0.08,0.2,1.0,0.1,,Normal,Exceptional,Choose clockwise or counterclockwise. Each unit and artifact atop sites in a two-by-two area is pushed one step in that direction.,2,Exceptional Magic of encircling winds,Spell,Magic,,A,Air,,,,
585557,Whirlwind (Foil),Whirlwind Foil,https://tcgplayer-cdn.tcgplayer.com/product/585557_200w.jpg,77,23588,https://cpt.tcgcsv.com/9fJ6,2024-10-04T19:01:12.843,1,0.89,1.39,60.0,1.03,,Foil,Exceptional,Choose clockwise or counterclockwise. Each unit and artifact atop sites in a two-by-two area is pushed one step in that direction.,2,Exceptional Magic of encircling winds,Spell,Magic,,A,Air,,,,
585558,White Hart,White Hart,https://tcgplayer-cdn.tcgplayer.com/product/585558_200w.jpg,77,23588,https://cpt.tcgcsv.com/bfJ6,2024-10-04T19:01:13.113,1,5.0,7.09,34.0,5.23,,Normal,Unique,Other minions and locations nearby can't be attacked.,3,A Unique Beast and quarry of kings,Spell,Minion,Beast,EE,Earth,2,,,2
585559,White Hart (Foil),White Hart Foil,https://tcgplayer-cdn.tcgplayer.com/product/585559_200w.jpg,77,23588,https://cpt.tcgcsv.com/cfJ6,2024-10-04T19:01:13.27,1,89.7,89.95,115.0,68.29,,Foil,Unique,Other minions and locations nearby can't be attacked.,3,A Unique Beast and quarry of kings,Spell,Minion,Beast,EE,Earth,2,,,2
585560,White Knight,White Knight,https://tcgplayer-cdn.tcgplayer.com/product/585560_200w.jpg,77,23588,https://cpt.tcgcsv.com/dfJ6,2024-10-04T19:01:13.437,1,0.08,0.19,0.75,0.1,,Normal,Exceptional,Costs (2) less to cast if you have less life than each opponent.,5,An Exceptional Mortal defends the weak,Spell,Minion,Mortal,AE,Air;Earth,3,,,5
585561,White Knight (Foil),White Knight Foil,https://tcgplayer-cdn.tcgplayer.com/product/585561_200w.jpg,77,23588,https://cpt.tcgcsv.com/ffJ6,2024-10-04T19:01:13.893,1,1.0,4.4,12.5,3.07,,Foil,Exceptional,Costs (2) less to cast if you have less life than each opponent.,5,An Exceptional Mortal defends the weak,Spell,Minion,Mortal,AE,Air;Earth,3,,,5
585562,Witch,Witch,https://tcgplayer-cdn.tcgplayer.com/product/585562_200w.jpg,77,23588,https://cpt.tcgcsv.com/gfJ6,2024-10-04T19:01:14.12,1,15.9,17.94,35.0,16.69,,Normal,Unique,"Tap -> Play or draw a site.<br>
<br>
Tap -> Curse target Avatar, choose one: Their spells cost (1) more to cast on their next turn, they lose 2 life, or they have -3 power until your next turn.",,Your Avatar's curses are inescapable,Avatar,Avatar,,,,1,20,,
585563,Witch (Foil),Witch Foil,https://tcgplayer-cdn.tcgplayer.com/product/585563_200w.jpg,77,23588,https://cpt.tcgcsv.com/hfJ6,2024-10-04T19:01:14.36,1,245.0,260.3,424.99,250.99,,Foil,Unique,"Tap -> Play or draw a site.<br>
<br>
Tap -> Curse target Avatar, choose one: Their spells cost (1) more to cast on their next turn, they lose 2 life, or they have -3 power until your next turn.",,Your Avatar's curses are inescapable,Avatar,Avatar,,,,1,20,,
585564,Wizard's Den,Wizards Den,https://tcgplayer-cdn.tcgplayer.com/product/585564_200w.jpg,77,23588,https://cpt.tcgcsv.com/jfJ6,2024-10-04T19:01:14.55,1,0.86,1.42,4.97,1.41,,Normal,Elite,Genesis -> Draw a spell. Discard a spell when this site is first attacked successfully.,,An Elite Site for undisturbed study,Site,Site,,,,,,,
585565,Wizard's Den (Foil),Wizards Den Foil,https://tcgplayer-cdn.tcgplayer.com/product/585565_200w.jpg,77,23588,https://cpt.tcgcsv.com/kfJ6,2024-10-04T19:01:14.753,1,11.13,13.35,16075.0,13.35,,Foil,Elite,Genesis -> Draw a spell. Discard a spell when this site is first attacked successfully.,,An Elite Site for undisturbed study,Site,Site,,,,,,,
585566,Wolpertinger,Wolpertinger,https://tcgplayer-cdn.tcgplayer.com/product/585566_200w.jpg,77,23588,https://cpt.tcgcsv.com/lfJ6,2024-10-04T19:01:14.963,1,0.25,0.35,75.0,0.31,,Normal,Elite,Has +1 power for each of your dead Beasts.,4,"An Elite Beast of tooth, claw, and horn",Spell,Minion,Beast,EE,Earth,0,,"Fur friends and family, we remember you.",0
585567,Wolpertinger (Foil),Wolpertinger Foil,https://tcgplayer-cdn.tcgplayer.com/product/585567_200w.jpg,77,23588,https://cpt.tcgcsv.com/mfJ6,2024-10-04T19:01:15.153,1,3.71,4.59,20.0,4.22,,Foil,Elite,Has +1 power for each of your dead Beasts.,4,"An Elite Beast of tooth, claw, and horn",Spell,Minion,Beast,EE,Earth,0,,"Fur friends and family, we remember you.",0
585568,Wormelow Tump,Wormelow Tump,https://tcgplayer-cdn.tcgplayer.com/product/585568_200w.jpg,77,23588,https://cpt.tcgcsv.com/nfJ6,2024-10-04T19:01:15.327,1,3.96,6.29,20.0,4.78,,Normal,Unique,(E)(E)(E) ‚Äì Opponents can't affect cards in your cemetery.,,A Unique Site of a past not forgotten,Site,Site,,E,Earth,,,,
585569,Wormelow Tump (Foil),Wormelow Tump Foil,https://tcgplayer-cdn.tcgplayer.com/product/585569_200w.jpg,77,23588,https://cpt.tcgcsv.com/pfJ6,2024-10-04T19:01:15.483,1,45.0,49.45,60.0,47.03,,Foil,Unique,(E)(E)(E) ‚Äì Opponents can't affect cards in your cemetery.,,A Unique Site of a past not forgotten,Site,Site,,E,Earth,,,,
585570,Wyvern,Wyvern,https://tcgplayer-cdn.tcgplayer.com/product/585570_200w.jpg,77,23588,https://cpt.tcgcsv.com/qfJ6,2024-10-04T19:01:15.67,1,0.08,0.19,1.0,0.12,,Normal,Exceptional,Airborne,6,"An Exceptional Beast, oft mistaken for a Dragon",Spell,Minion,Beast;Dragon,EE,Earth,5,,"Godric braced himself, assured that dragon-fire 
would give him a swift end. He was disappointed.",5
585571,Wyvern (Foil),Wyvern Foil,https://tcgplayer-cdn.tcgplayer.com/product/585571_200w.jpg,77,23588,https://cpt.tcgcsv.com/rfJ6,2024-10-04T19:01:15.843,1,1.85,3.25,23.98,3.0,,Foil,Exceptional,Airborne,6,"An Exceptional Beast, oft mistaken for a Dragon",Spell,Minion,Beast;Dragon,EE,Earth,5,,"Godric braced himself, assured that dragon-fire 
would give him a swift end. He was disappointed.",5
585572,Year of the Blaze,Year of the Blaze,https://tcgplayer-cdn.tcgplayer.com/product/585572_200w.jpg,77,23588,https://cpt.tcgcsv.com/sfJ6,2024-10-04T19:01:16.017,1,2.86,4.95,40.0,3.19,,Normal,Unique,"At the start of your turn, destroy affected sites and everything here, including Year of the Blaze.",7,"A Unique Aura, hot pursu'd by fate",Spell,Aura,,FFFF,Fire,,,,
585573,Year of the Blaze (Foil),Year of the Blaze Foil,https://tcgplayer-cdn.tcgplayer.com/product/585573_200w.jpg,77,23588,https://cpt.tcgcsv.com/tfJ6,2024-10-04T19:01:16.48,1,67.97,67.98,70.0,53.97,,Foil,Unique,"At the start of your turn, destroy affected sites and everything here, including Year of the Blaze.",7,"A Unique Aura, hot pursu'd by fate",Spell,Aura,,FFFF,Fire,,,,
585574,Yellow Knight,Yellow Knight,https://tcgplayer-cdn.tcgplayer.com/product/585574_200w.jpg,77,23588,https://cpt.tcgcsv.com/vfJ6,2024-10-04T19:01:16.74,1,0.07,0.2,1.0,0.12,,Normal,Exceptional,Lance,3,An Exceptional Mortal swears a noble vow,Spell,Minion,Mortal,EF,Earth;Fire,3,,"Draped in golden regalia bedight with sunlit hues, the knight rode gallantly, the most chivalrous of champions.",2
585575,Yellow Knight (Foil),Yellow Knight Foil,https://tcgplayer-cdn.tcgplayer.com/product/585575_200w.jpg,77,23588,https://cpt.tcgcsv.com/wfJ6,2024-10-04T19:01:16.92,1,1.0,2.08,10.0,1.86,,Foil,Exceptional,Lance,3,An Exceptional Mortal swears a noble vow,Spell,Minion,Mortal,EF,Earth;Fire,3,,"Draped in golden regalia bedight with sunlit hues, the knight rode gallantly, the most chivalrous of champions.",2
